seed,opponent,seat,step,day,hour,available_workers,opening_cash,closing_cash,actions:WEST,NW:empty,shed:WHEAT,shed:CARROT,shed:TOMATO,shed:STRAWBERRY,shed:MELON,shed:EGG,shed:MILK,shed:WOOL,shed:FERTILIZER,shed:GOOSE,shed:COW,shed:SHEEP,actions:BUILD_PASTURE,actions:NORTH,actions:EAST,NW:other:PASTURE,actions:PICKUP,actions:SOUTH,actions:PLANT,carried:COW,actions:PLACE,actions:WATER,NW:crop:WHEAT,NW:yield_present:WHEAT,NW:yield_units:WHEAT,NW:unwatered,NW:animal:COW,NW:unfed,NW:crop:MELON,NW:yield_present:MELON,NW:yield_units:MELON,carried:WHEAT,actions:CARE,actions:FEED,actions:PASS,actions:COLLECT_FERTILIZER,carried:FERTILIZER,NW:mature:WHEAT,NW:mature_units:WHEAT,NW:crop:TOMATO,actions:HARVEST,NE:empty,NE:crop:CARROT,NE:yield_present:CARROT,NE:yield_units:CARROT,NE:unwatered,NE:crop:TOMATO,NE:crop:WHEAT,NE:yield_present:WHEAT,NE:yield_units:WHEAT,NE:crop:STRAWBERRY,NE:mature:WHEAT,NE:mature_units:WHEAT,NE:mature:CARROT,NE:mature_units:CARROT,carried:MILK,carried:CARROT,NE:other:PASTURE,carried:SHEEP,NW:mature:MELON,NW:mature_units:MELON,carried:MELON,NW:crop:CARROT,NW:yield_present:CARROT,NW:yield_units:CARROT,actions:FERTILIZE,NW:animal:SHEEP,NW:yield_present:TOMATO,NW:yield_units:TOMATO,NW:mature:TOMATO,NW:mature_units:TOMATO,NE:animal:SHEEP,NE:unfed,NE:animal:COW,NW:mature:CARROT,NW:mature_units:CARROT,NW:crop:STRAWBERRY,carried:TOMATO,NE:yield_present:TOMATO,NE:yield_units:TOMATO,NE:mature:TOMATO,NE:mature_units:TOMATO,NE:crop:MELON,NE:yield_present:MELON,NE:yield_units:MELON,NW:other:WEED,actions:DIG,NE:yield_present:STRAWBERRY,NE:yield_units:STRAWBERRY,NE:mature:STRAWBERRY,NE:mature_units:STRAWBERRY,carried:STRAWBERRY,carried:WOOL,NE:other:WEED,NW:yield_present:STRAWBERRY,NW:yield_units:STRAWBERRY,NW:mature:STRAWBERRY,NW:mature_units:STRAWBERRY,NE:mature:MELON,NE:mature_units:MELON,actions:DROP
96401,cow_milk_engine,0,73,3,1,5,307.0,307.0,1,3,8,0,0,0,0,0,0,0,2,0,0,0,,3,,,,,1,,,,8,8,15,20,2,2,12,12,12,2,,,,,,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,74,3,2,5,307.0,307.0,3,2,8,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,1,8,8,15,21,2,2,12,12,12,2,,,,1,,8,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,75,3,3,5,307.0,307.0,2,2,8,0,0,0,0,0,0,0,2,0,0,0,,1,,,,,,,,,8,8,15,20,2,2,12,12,12,2,1,,,1,1,8,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,76,3,4,5,307.0,307.0,2,2,8,0,0,0,0,0,0,0,2,0,0,0,,1,,,,,1,,,,8,8,15,20,2,2,12,12,12,2,1,,,,2,8,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,77,3,5,5,307.0,307.0,2,1,8,0,0,0,0,0,0,0,2,0,0,0,,1,,,,,,,,2,8,8,15,21,2,2,12,12,12,2,,,,,2,8,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,78,3,6,5,307.0,307.0,,1,8,0,0,0,0,0,0,0,2,0,0,0,,2,,,,,1,,,2,8,8,16,19,2,2,12,12,12,2,,,,,2,8,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,79,3,7,5,307.0,307.0,1,,8,0,0,0,0,0,0,0,2,0,0,0,,1,,,,1,,,,2,8,8,18,18,2,2,12,12,12,2,,,,,2,8,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,80,3,8,5,307.0,307.0,,,8,0,0,0,0,0,0,0,2,0,0,0,,2,,,,,,,,2,8,8,19,16,2,2,12,12,12,2,,1,,,2,8,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,81,3,9,5,307.0,307.0,1,,8,0,0,0,0,0,0,0,2,0,0,0,,3,,,,1,,,,,8,8,21,14,2,1,12,12,12,1,,,,,2,8,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,82,3,10,5,307.0,307.0,2,,8,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,3,8,8,21,14,2,1,12,12,12,1,,,,,2,8,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,83,3,11,5,307.0,307.0,1,,8,0,0,0,0,0,0,0,2,0,0,0,,3,,,,,,,,,8,8,22,11,2,1,12,12,12,1,,1,,,2,8,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,84,3,12,5,307.0,307.0,3,,8,0,0,0,0,0,0,0,2,0,0,0,,2,,,,,,,,,8,8,22,11,2,,12,12,12,,,,,,2,8,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,85,3,13,5,307.0,307.0,,,8,0,0,0,0,0,0,0,2,0,0,0,,2,,,,,,,,3,8,8,22,11,2,,12,12,12,,,,,,2,8,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,86,3,14,5,307.0,307.0,,,8,0,0,0,0,0,0,0,2,0,0,0,,1,4,,,,,,,,8,8,23,8,2,,12,12,12,,,,,,2,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,87,3,15,5,307.0,307.0,,,8,0,0,0,0,0,0,0,2,0,0,0,,,3,,,,,,,2,8,8,23,8,2,,12,12,12,,,,,,2,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,88,3,16,5,307.0,307.0,,,8,0,0,0,0,0,0,0,2,0,0,0,,,3,,,1,,,,1,8,8,23,6,2,,12,12,12,,,,,,2,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,89,3,17,5,307.0,307.0,,,8,0,0,0,0,0,0,0,2,0,0,0,,1,,,,3,,,,1,8,8,23,5,2,,12,12,12,,,,,,2,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,90,3,18,5,307.0,307.0,1,,8,0,0,0,0,0,0,0,2,0,0,0,,,,,,1,,,,2,8,8,23,4,2,,12,12,12,,,,1,,2,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,91,3,19,5,307.0,307.0,1,,8,0,0,0,0,0,0,0,2,0,0,0,,,,,,1,,,,,8,8,23,2,2,,12,12,12,,,,3,,2,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,92,3,20,5,307.0,307.0,1,,8,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,1,8,8,23,2,2,,12,12,12,,,,3,,2,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,93,3,21,5,307.0,506.0,1,,8,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,8,8,23,1,2,,12,12,12,,,,4,,2,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,94,3,22,5,506.0,446.0,,,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,1,8,8,23,1,2,,12,12,12,,,,4,,2,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,95,3,23,5,446.0,446.0,,,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,8,8,23,,2,,12,12,12,,,,5,,2,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,96,4,0,1,446.0,439.0,,,10,0,0,0,0,0,0,0,2,0,0,0,,,,,1,,,,,,8,8,23,23,2,2,12,12,12,,,,,,,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,97,4,1,5,439.0,439.0,1,,8,0,0,0,0,0,0,0,2,0,0,0,,3,,,,,,,,1,8,8,23,23,2,2,12,12,12,2,,,,,,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,98,4,2,5,439.0,377.0,2,,8,0,0,0,0,0,0,0,2,0,0,0,,2,,,,,,,,,8,8,23,22,2,2,12,12,12,2,,,,1,,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,99,4,3,5,377.0,377.0,2,,10,0,0,0,0,0,0,0,2,0,0,0,,1,,,,,,,,,8,8,23,22,2,2,12,12,12,2,1,,,1,1,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,100,4,4,5,377.0,377.0,1,,10,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,2,8,8,23,22,2,2,12,12,12,2,1,1,,,2,8,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,101,4,5,5,377.0,439.0,1,,10,0,0,0,0,0,0,0,2,0,0,0,,2,,,,,,,,1,8,8,24,20,2,1,12,12,12,1,,,,,2,8,24,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,102,4,6,5,439.0,367.0,1,1,8,0,0,0,0,0,0,0,2,0,0,0,,2,,,,,,,,1,7,7,21,19,2,1,12,12,12,5,,,,,2,7,21,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,103,4,7,5,367.0,357.0,2,2,10,0,0,0,0,0,0,0,2,0,0,0,,,,,,,1,,,1,6,6,18,18,2,1,12,12,12,9,,,,,2,6,18,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,104,4,8,5,357.0,347.0,,2,10,0,0,0,0,0,0,0,2,0,0,0,,,,,,,1,,,3,6,6,16,18,2,1,12,12,12,13,,,,,2,5,15,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,105,4,9,5,347.0,399.0,,2,10,0,0,0,0,0,0,0,2,0,0,0,,,,,,1,1,,,1,6,6,15,16,2,1,12,12,12,17,,,,,2,4,13,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,106,4,10,5,399.0,317.0,1,3,8,0,0,0,0,0,0,0,2,0,0,0,,1,,,,,1,,,1,5,5,8,16,2,1,12,12,12,25,,1,,,2,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,107,4,11,5,317.0,317.0,1,2,10,0,0,0,0,0,0,0,2,0,0,0,,1,,,,1,,,,2,6,6,9,16,2,,12,12,12,24,,,,,2,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,108,4,12,5,317.0,317.0,2,2,10,0,0,0,0,0,0,0,2,0,0,0,,1,,,,,1,,,,6,6,10,14,2,,12,12,12,24,,,,,2,2,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,109,4,13,5,317.0,369.0,2,2,10,0,0,0,0,0,0,0,2,0,0,0,,,,,,1,1,,,1,6,6,7,15,2,,12,12,12,28,,,,,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,110,4,14,5,369.0,338.0,3,1,8,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,2,7,7,8,15,2,,12,12,12,28,,,,,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,111,4,15,5,338.0,307.0,2,1,9,0,0,0,0,0,0,0,2,0,0,0,,2,,,,,,,,1,7,7,8,13,2,,12,12,12,28,,,,,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,112,4,16,5,307.0,307.0,,1,10,0,0,0,0,0,0,0,2,0,0,0,,1,1,,,1,1,,,1,7,7,9,12,2,,12,12,12,28,,,,,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,113,4,17,5,307.0,369.0,,,10,0,0,0,0,0,0,0,2,0,0,0,,2,1,,,,,,,2,8,8,10,12,2,,12,12,12,28,,,,,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,114,4,18,5,369.0,338.0,,,8,0,0,0,0,0,0,0,2,0,0,0,,3,2,,,,,,,,8,8,10,10,2,,12,12,12,28,,,,,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,115,4,19,5,338.0,307.0,,,9,0,0,0,0,0,0,0,2,0,0,0,,2,2,,,,,,,1,8,8,10,10,2,,12,12,12,28,,,,,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,116,4,20,5,307.0,307.0,1,,10,0,0,0,0,0,0,0,2,0,0,0,,1,1,,,,,,,2,8,8,10,9,2,,12,12,12,28,,,,,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,117,4,21,5,307.0,567.0,,,10,0,0,0,0,0,0,0,2,0,0,0,,,3,,,1,,,,1,8,8,10,7,2,,12,12,12,28,,,,,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,118,4,22,5,567.0,505.0,,,8,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,,3,8,8,10,6,2,,12,12,12,28,,,,,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,119,4,23,5,505.0,505.0,,,10,0,0,0,0,0,0,0,0,0,0,0,,,2,,,1,,,,,8,8,10,3,2,,12,12,12,28,,,2,,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,120,5,0,1,505.0,498.0,,,38,0,0,0,0,0,0,0,2,0,0,0,,1,,,,,,,,,8,8,10,23,2,2,12,12,12,,,,,,,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,121,5,1,5,498.0,957.0,1,,38,0,0,0,0,0,0,0,2,0,0,0,,4,,,,,,,,,8,8,10,23,2,2,12,12,12,,,,,,,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,122,5,2,5,957.0,957.0,2,,23,0,0,0,0,0,0,0,2,0,0,0,,2,,,1,,,,,,8,8,10,23,2,2,12,12,12,,,,,,,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,123,5,3,5,957.0,957.0,3,,21,0,0,0,0,0,0,0,2,0,0,0,,2,,,,,,,,,8,8,10,23,2,2,12,12,12,2,,,,,,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,124,5,4,5,957.0,957.0,2,,21,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,1,8,8,10,23,2,2,12,12,12,2,,,,2,,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,125,5,5,5,957.0,1339.0,2,,21,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,1,8,8,10,22,2,2,12,12,12,2,2,,,,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,126,5,6,5,1339.0,1310.0,1,,8,0,0,0,0,0,0,0,2,0,0,0,,2,,,,,,,,1,8,8,10,21,2,2,12,12,12,2,,1,,,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,127,5,7,5,1310.0,1310.0,3,,9,0,0,0,0,0,0,0,2,0,0,0,,1,,,,1,,,,,8,8,10,20,2,1,12,12,12,1,,,,,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,128,5,8,5,1310.0,1310.0,3,,9,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,2,8,8,10,20,2,1,12,12,12,1,,,,,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,129,5,9,5,1310.0,1339.0,,,9,0,0,0,0,0,0,0,2,0,0,0,,2,,,,,,,,2,8,8,10,18,2,1,12,12,12,1,,1,,,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,130,5,10,5,1339.0,1310.0,,,8,0,0,0,0,0,0,0,2,0,0,0,,4,,,,,,,,,8,8,11,16,2,,12,12,12,,,,,,2,1,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,131,5,11,5,1310.0,1310.0,,1,9,0,0,0,0,0,0,0,2,0,0,0,1,2,1,,,,,,,1,7,7,7,16,2,,12,12,12,4,,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,132,5,12,5,1310.0,1310.0,,,9,0,0,0,0,0,0,0,2,0,0,0,,,4,1,,,,,,1,7,7,7,15,2,,12,12,12,4,,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,133,5,13,5,1310.0,1339.0,,,9,0,0,0,0,0,0,0,2,0,0,0,,1,3,1,,,,,,1,7,7,7,14,2,,12,12,12,4,,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,134,5,14,5,1339.0,1310.0,,,8,0,0,0,0,0,0,0,2,0,0,0,,,,1,,1,,,,4,7,7,7,13,2,,12,12,12,4,,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,135,5,15,5,1310.0,1310.0,,,9,0,0,0,0,0,0,0,2,0,0,0,,,,1,,4,,,,1,7,7,7,9,2,,12,12,12,4,,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,136,5,16,5,1310.0,1310.0,,,9,0,0,0,0,0,0,0,2,0,0,0,,,,1,,4,,,,1,7,7,7,8,2,,12,12,12,4,,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,137,5,17,5,1310.0,1339.0,2,,9,0,0,0,0,0,0,0,2,0,0,0,,,,1,,2,,,,1,7,7,7,7,2,,12,12,12,4,,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,138,5,18,5,1339.0,1310.0,1,,8,0,0,0,0,0,0,0,2,0,0,0,,,,1,,2,,,,2,7,7,7,6,2,,12,12,12,4,,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,139,5,19,5,1310.0,1310.0,,,9,0,0,0,0,0,0,0,2,0,0,0,,,,1,,2,,,,2,7,7,7,4,2,,12,12,12,4,,,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,140,5,20,5,1310.0,1310.0,,,9,0,0,0,0,0,0,0,2,0,0,0,,,,1,,1,,,,1,7,7,7,2,2,,12,12,12,4,,,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,141,5,21,5,1310.0,1537.0,,,9,0,0,0,0,0,0,0,2,0,0,0,,,,1,,,,,,1,7,7,7,1,2,,12,12,12,4,,,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,142,5,22,5,1537.0,479.0,,,8,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,7,7,7,,2,,12,12,12,4,,,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,143,5,23,5,479.0,359.0,,,10,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,7,7,7,,2,,12,12,12,4,,,5,,2,,,3,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,144,6,0,1,359.0,305.0,,,14,0,0,0,0,0,0,0,2,0,0,0,,,,1,1,,,,,,7,7,7,22,2,2,12,12,12,,,,,,,7,7,3,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,145,6,1,9,305.0,422.0,1,,12,0,0,0,0,0,0,0,2,0,0,0,,6,,1,,,1,,,1,7,7,7,22,2,2,12,12,12,2,,,,,,7,7,3,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,146,6,2,9,422.0,302.0,3,,8,0,0,0,0,0,0,0,2,0,0,0,,3,2,1,,,,,,1,7,7,7,21,2,2,12,12,12,2,,,,,,7,7,3,,24,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,147,6,3,9,302.0,302.0,1,,8,0,0,0,0,0,0,0,2,0,0,0,,2,1,1,,,2,,,,7,7,7,21,2,2,12,12,12,2,1,,,2,,7,7,3,,24,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,148,6,4,9,302.0,302.0,1,,8,0,0,0,0,0,0,0,2,0,0,0,,3,2,1,,,,,,2,7,7,7,21,2,2,12,12,12,2,1,,,,2,7,7,3,,22,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,149,6,5,9,302.0,302.0,1,,8,0,0,0,0,0,0,0,2,0,0,0,,2,1,1,,,3,,,2,7,7,7,21,2,2,12,12,12,2,,,,,2,7,7,3,,22,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,150,6,6,9,302.0,302.0,,,8,0,0,0,0,0,0,0,2,0,0,0,,2,1,1,,,1,,,5,7,7,8,19,2,2,12,12,12,2,,,,,2,7,8,3,,19,4,4,4,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,151,6,7,9,302.0,302.0,1,,8,0,0,0,0,0,0,0,2,0,0,0,,4,1,1,,,1,,,2,7,7,10,17,2,2,12,12,12,2,,,,,2,7,10,3,,18,5,5,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
